label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults,L1D_MPKI,L1D_miss_rate,branch_MPKI,branch_rate,branch_miss_rate,IPC,CPI
simd128_v2,simd,conv_simd128_v2,1024,1024,3,1234,16,0,97,14074222,58606,14127795,558467,92649460,43995460,1,3209,0.632556,0.00416407,6.02774,0.152487,0.0395297,2.10589,0.474859
simd128_v2,simd,conv_simd128_v2,1024,1024,3,1234,17,0,96,14209332,65650,14262977,562264,93535903,44721279,1,3210,0.70187,0.0046202,6.01121,0.152487,0.0394212,2.09153,0.478119
simd128_v2,simd,conv_simd128_v2,1024,1024,3,1234,18,0,96,14140757,63223,14195048,560263,93086641,43715199,1,3209,0.679184,0.00447098,6.01873,0.152493,0.0394689,2.12939,0.469618
simd128_v2,simd,conv_simd128_v2,1024,1024,3,1234,19,0,96,14149429,65362,14203326,560556,93144272,43813190,1,3208,0.701729,0.00461941,6.01815,0.152487,0.0394665,2.12594,0.47038
simd128_v2,simd,conv_simd128_v2,1024,1024,3,1234,20,0,96,14154380,63144,14210650,564028,93189915,43764868,1,3210,0.677584,0.00446109,6.05246,0.152491,0.0396905,2.12933,0.469631
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,1,0,98,54467257,239769,54941051,2174114,361048435,169853622,2,12428,0.664091,0.00440208,6.02167,0.152171,0.0395718,2.12564,0.470446
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,2,0,98,54382774,254962,54858107,2166026,360506478,169522962,1,12432,0.707233,0.00468829,6.00829,0.15217,0.0394842,2.12659,0.470236
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,3,0,99,54320884,239275,54783011,2163642,359962277,169806806,2,12428,0.664722,0.00440484,6.01075,0.152191,0.0394948,2.11983,0.471735
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,4,0,98,54392790,244201,54859181,2168824,360480279,169573048,2,12431,0.677432,0.00448958,6.01648,0.152184,0.0395344,2.12581,0.470409
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,5,0,98,54422680,239848,54896940,2170038,360761375,170172132,1,12428,0.664838,0.00440713,6.01516,0.15217,0.0395293,2.11998,0.471703
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,6,0,98,54409456,232456,54884788,2174994,360677919,173001875,1,12430,0.644497,0.00427235,6.03029,0.152171,0.0396284,2.08482,0.479658
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,7,0,98,54552322,241472,55027035,2172177,361612935,170036986,1,12430,0.667764,0.00442643,6.00691,0.152171,0.0394747,2.12667,0.470218
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,8,0,99,54202939,237167,54675383,2159193,359306947,169036900,1,12427,0.660068,0.00437554,6.00933,0.152169,0.0394911,2.12561,0.470453
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,9,0,99,54217312,248405,54690323,2157761,359402011,168974441,2,12429,0.691162,0.00458165,6.00375,0.15217,0.0394542,2.12696,0.470154
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,10,0,100,53975810,240739,54377972,2146969,357186238,168626294,1,12431,0.673987,0.00446013,6.01078,0.15224,0.0394823,2.11821,0.472096
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,11,0,98,54384745,252917,54860867,2163706,360524875,169422323,1,12431,0.701524,0.00465051,6.00154,0.152169,0.0394399,2.12797,0.469932
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,12,0,98,54388931,268776,54865724,2174746,360554282,170191418,1,12429,0.745452,0.00494174,6.03167,0.15217,0.0396376,2.11852,0.472027
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,13,0,98,54384413,233616,54860559,2170023,360518762,170174741,1,12431,0.648,0.00429564,6.01917,0.152171,0.0395552,2.11852,0.472027
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,14,0,99,54157035,238903,54628555,2157557,358996859,169094758,1,12430,0.665474,0.0044113,6.00996,0.15217,0.039495,2.12305,0.47102
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,15,0,98,54397385,244119,54873120,2167108,360603865,170501123,1,12430,0.676973,0.0044877,6.00966,0.15217,0.0394931,2.11496,0.472821
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,16,0,98,54375390,257295,54850438,2165495,360454195,169888793,1,12432,0.713808,0.00473183,6.00768,0.15217,0.03948,2.12171,0.471319
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,17,0,99,54233721,234363,54707793,2162642,359517123,169524435,2,12430,0.651883,0.00432135,6.01541,0.15217,0.0395308,2.12074,0.471534
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,18,0,99,54054174,249126,54466196,2149587,357783408,168873861,2,12430,0.696304,0.00460882,6.00807,0.152232,0.0394664,2.11864,0.472
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,19,0,99,54313271,244514,54774691,2167026,359910444,170154134,2,12431,0.679375,0.00450192,6.02101,0.15219,0.0395625,2.1152,0.472768
simd128_v2,simd,conv_simd128_v2,2048,2048,3,1234,20,0,99,54193665,243996,54665423,2158078,359239898,169231211,1,12430,0.679201,0.0045023,6.00734,0.15217,0.0394779,2.12278,0.471081
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,1,0,99,214878451,1013962,216946436,8547684,1426460654,678389939,4,49302,0.710824,0.00471877,5.99223,0.152087,0.0394,2.10271,0.475576
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,2,0,99,214734252,1008417,216818455,8545924,1425609265,677223081,2,49302,0.707359,0.00469612,5.99458,0.152088,0.0394151,2.10508,0.475041
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,3,0,99,214889853,990703,216982787,8549242,1426700095,674402174,1,49299,0.694402,0.00461028,5.99232,0.152087,0.0394006,2.1155,0.472701
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,4,0,99,214702727,1005172,216784357,8542488,1425380740,675742186,2,49302,0.705195,0.00468169,5.99313,0.152089,0.0394055,2.10936,0.474078
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,5,0,99,214642314,1018933,216733209,8539470,1425057868,675184176,1,49300,0.715012,0.00474712,5.99237,0.152087,0.0394008,2.11062,0.473794
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,6,0,99,214891956,993939,216977489,8563667,1426666709,675429177,3,49304,0.696686,0.0046253,6.00257,0.152087,0.039468,2.11224,0.473432
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,7,0,99,214954882,993063,217042362,8552518,1427092793,673863245,3,49299,0.695864,0.00461987,5.99297,0.152087,0.0394048,2.11778,0.472193
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,8,0,99,214690155,1039075,216772974,8562809,1425320169,676884100,2,49304,0.729012,0.00483988,6.00764,0.152087,0.0395013,2.10571,0.4749
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,9,0,99,214659582,1026178,216753022,8549683,1425181834,676006741,3,49302,0.720033,0.00478049,5.99901,0.152088,0.0394444,2.10824,0.47433
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,10,0,99,214917878,1041462,216964894,8548492,1426525737,672908850,2,49301,0.730069,0.00484586,5.99253,0.152093,0.0394003,2.11994,0.471712
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,11,0,99,214680851,1040743,216774462,8547951,1425316260,674370024,2,49303,0.730184,0.00484786,5.99723,0.152089,0.0394325,2.11355,0.473137
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,12,0,100,214393785,1000539,216418342,8523831,1422836645,674182065,2,49303,0.7032,0.00466683,5.99073,0.152103,0.0393859,2.11046,0.47383
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,13,0,99,214750273,995657,216845813,8543675,1425799731,673610054,1,49300,0.698315,0.00463635,5.9922,0.152087,0.0393998,2.11665,0.472444
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,14,0,99,214615319,961814,216715634,8547256,1424941873,673642503,1,49300,0.674985,0.00448157,5.99832,0.152087,0.03944,2.11528,0.472751
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,15,0,99,214906184,1008117,217007413,8550740,1426860144,673785549,3,49298,0.706528,0.00469096,5.9927,0.152087,0.039403,2.11768,0.472216
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,16,0,99,214834628,973356,216932640,8553991,1426361099,672750165,3,49299,0.682405,0.00453072,5.99707,0.152088,0.0394316,2.12019,0.471655
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,17,0,99,214641404,997262,216737880,8540125,1425083233,672858792,2,49303,0.699792,0.00464618,5.99272,0.152088,0.039403,2.11795,0.472154
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,18,0,100,214379735,974925,216407596,8526118,1422753190,674375965,1,49301,0.685238,0.00454765,5.99269,0.152105,0.0393984,2.10973,0.473994
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,19,0,99,214674497,1011880,216764956,8552462,1425258435,676437135,4,49299,0.709962,0.00471355,6.00064,0.152088,0.039455,2.10701,0.474607
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,20,0,99,214845697,1029459,216935227,8542253,1426373870,675278947,4,49298,0.721732,0.00479162,5.98879,0.152089,0.039377,2.11227,0.473424
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,1,0,99,857137873,5189423,865754127,34063412,5693226655,2703640515,2,196774,0.911508,0.00605436,5.98315,0.152067,0.0393454,2.10576,0.474887
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,2,0,99,857411638,5256414,866047052,34064181,5695118918,2694297503,5,196773,0.922968,0.00613056,5.98129,0.152068,0.0393329,2.11377,0.473089
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,3,0,99,857174422,5352178,865811529,34063523,5693538338,2686203326,7,196775,0.940044,0.00624398,5.98284,0.152069,0.0393429,2.11955,0.471799
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,4,0,99,857208103,5225218,865845827,34059379,5693773487,2690703647,4,196775,0.917707,0.00609562,5.98186,0.152069,0.0393365,2.11609,0.472569
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,5,0,99,857405624,5231209,866038321,34087632,5695015544,2700867563,4,196772,0.918559,0.00610121,5.98552,0.15207,0.0393604,2.10859,0.474251
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,6,0,99,857412614,5257230,866052550,34064198,5695134089,2685964991,6,196771,0.923109,0.00613151,5.98128,0.152069,0.0393327,2.12033,0.471625
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,7,0,99,857416064,5193088,866052998,34064382,5695106952,2700858464,8,196771,0.911851,0.00605667,5.98134,0.15207,0.0393329,2.10863,0.474242
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,8,0,99,857269828,5242598,865907535,34048769,5694180806,2696857051,8,196772,0.920694,0.00611546,5.97957,0.152069,0.0393215,2.11141,0.473616
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,9,0,99,857464682,5590530,866099939,34103132,5695426364,2698594052,3,196774,0.981582,0.00651984,5.98781,0.152069,0.0393755,2.11052,0.473818
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,10,0,99,857438777,5240303,866073188,34053944,5695258211,2687325959,3,196775,0.920117,0.00611158,5.97935,0.152069,0.0393199,2.1193,0.471853
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,11,0,99,857240377,5300718,865864711,34045286,5693876523,2690950893,7,196773,0.930951,0.00618347,5.97928,0.152069,0.0393194,2.11593,0.472604
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,12,0,99,857158859,5423443,865792805,34074469,5693443067,2706417932,5,196775,0.952577,0.00632723,5.98486,0.152068,0.0393564,2.10368,0.475357
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,13,0,99,857349262,5606872,865987238,34049964,5694737340,2686089470,6,196773,0.984571,0.00653978,5.9792,0.152068,0.0393192,2.12008,0.471679
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,14,0,99,857425035,5265492,866062959,34078871,5695212640,2697459107,2,196772,0.924547,0.00614105,5.98377,0.152069,0.0393492,2.11132,0.473636
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,15,0,99,857516467,5501222,866138145,34055680,5695691671,2705979328,4,196774,0.965857,0.0064153,5.9792,0.152069,0.039319,2.10485,0.475092
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,16,0,99,857286953,5329818,865917317,34061274,5694238467,2696546957,8,196773,0.936002,0.00621708,5.98171,0.152069,0.0393355,2.11168,0.473557
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,17,0,99,857260741,5251335,865893011,34063062,5694133462,2687176742,6,196772,0.922236,0.00612572,5.98213,0.152068,0.0393386,2.119,0.47192
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,18,0,99,857595222,5245565,866032584,34065937,5694823503,2693591879,6,196774,0.921111,0.0061166,5.98191,0.152074,0.0393356,2.11421,0.47299
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,19,0,99,857454807,5284841,866083467,34112617,5695325724,2703930368,4,196773,0.927926,0.0061634,5.98958,0.152069,0.0393872,2.10631,0.474763
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,20,0,99,857221164,5236785,865856082,34065081,5693857728,2684140494,5,196773,0.919725,0.00610902,5.98278,0.152068,0.0393427,2.1213,0.47141
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,1,0,99,3428333601,34196999,3463908810,136130621,22778642391,10739032499,21,786631,1.50127,0.00997482,5.97624,0.152068,0.0392997,2.12111,0.471452
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,2,0,99,3428156618,33999631,3463683630,136092901,22777152983,10754768806,17,786627,1.49271,0.00991776,5.97497,0.152068,0.0392914,2.11787,0.472174
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,3,0,100,3427949364,34030024,3463395344,136104591,22774999982,10746218006,23,786628,1.49418,0.00992722,5.97605,0.15207,0.039298,2.11935,0.471843
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,4,0,99,3428376656,33690783,3463909783,136116308,22778602051,10752852431,16,786628,1.47905,0.00982704,5.97562,0.152069,0.0392956,2.11838,0.472059
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,5,0,99,3428439455,33902620,3463966326,136133487,22778933609,10750383075,18,786629,1.48833,0.00988864,5.97629,0.152069,0.0392999,2.1189,0.471944
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,6,0,99,3428291917,34586898,3463838411,136119014,22778246435,10747338054,16,786627,1.51842,0.0100887,5.97583,0.152068,0.0392972,2.11943,0.471825
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,7,0,99,3428349219,33881606,3463884503,136063213,22778450967,10741767638,22,786630,1.48744,0.00988278,5.97333,0.152068,0.0392805,2.12055,0.471576
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,8,0,99,3428072556,33842771,3463604163,136096673,22776653601,10764964782,17,786632,1.48585,0.00987224,5.97527,0.152068,0.0392934,2.11581,0.472632
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,9,0,99,3428218394,33950405,3463709914,136205055,22777255927,10763003760,25,786629,1.49054,0.00990322,5.97987,0.152069,0.0393235,2.11625,0.472533
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,10,0,99,3428388469,33741500,3463903826,136111156,22778568426,10749964421,20,786632,1.48128,0.0098418,5.9754,0.152069,0.0392941,2.11894,0.471933
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,11,0,99,3428262836,34338950,3463796318,136270236,22778009544,10742421216,19,786629,1.50755,0.0100164,5.98253,0.152068,0.0393413,2.12038,0.471614
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,12,0,99,3428274369,33761698,3463807701,136141444,22778074724,10767674450,14,786626,1.4822,0.00984802,5.97686,0.152068,0.039304,2.11541,0.472721
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,13,0,99,3428272393,34086782,3463804878,136046883,22777981815,10731821619,18,786629,1.49648,0.00994285,5.97274,0.152068,0.0392767,2.12247,0.471149
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,14,0,99,3428269741,34395809,3463813597,136115007,22778089166,10755780950,14,786627,1.51004,0.010033,5.9757,0.152068,0.0392963,2.11775,0.472199
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,15,0,99,3428194192,34082524,3463718459,136049225,22777317035,10732947095,18,786627,1.49634,0.00994183,5.97301,0.152069,0.0392784,2.12219,0.471212
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,16,0,99,3428287699,33693964,3463820203,136144046,22778065851,10742077732,15,786630,1.47923,0.00982822,5.97698,0.152068,0.0393046,2.12045,0.471597
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,17,0,99,3428413736,34331549,3463938487,136066491,22778796763,10744678744,21,786630,1.50717,0.0100138,5.97338,0.152069,0.0392809,2.12001,0.471697
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,18,0,99,3428310319,33898544,3463845782,136225661,22778229117,10743189090,10,786629,1.4882,0.00988783,5.98052,0.152068,0.0393279,2.12025,0.471643
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,19,0,99,3428388832,34158577,3463900662,136135037,22778529571,10765418812,19,786628,1.4996,0.00996345,5.97646,0.152069,0.0393011,2.1159,0.472613
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,20,0,99,3428238103,35558630,3463757719,136234604,22777655249,10751023088,22,786631,1.56112,0.0103723,5.98106,0.152068,0.0393314,2.11865,0.471999
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,1,0,48,724343,17390,563997,20706,3254599,2875053,1,143,5.34321,0.024008,6.36207,0.173292,0.036713,1.13201,0.883382
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,2,0,58,624165,15947,482784,17879,2792704,2476366,2,142,5.71024,0.0255493,6.40204,0.172873,0.0370331,1.12774,0.886727
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,3,0,56,618830,17411,481505,17966,2779791,2587118,1,142,6.26342,0.0281354,6.46308,0.173216,0.0373122,1.07447,0.930688
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,4,0,69,627570,17729,485244,18015,2779006,2645729,2,145,6.37962,0.0282502,6.48253,0.174611,0.0371257,1.05037,0.952041
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,5,0,58,602503,15619,469032,17596,2706874,2488969,1,140,5.77012,0.0259235,6.50049,0.173274,0.0375156,1.08755,0.919499
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,6,0,57,619743,16407,482967,18027,2781945,2498005,1,143,5.89767,0.0264739,6.48,0.173608,0.0373255,1.11367,0.897935
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,7,0,50,697809,18439,543914,20266,3134781,2769781,2,143,5.88207,0.0264241,6.46489,0.173509,0.0372596,1.13178,0.883564
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,8,0,57,617277,17006,480548,17817,2772220,2516160,1,143,6.13443,0.02755,6.42698,0.173344,0.0370764,1.10177,0.907634
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,9,0,56,625109,16250,487221,17895,2807108,2434971,1,144,5.78888,0.0259955,6.37489,0.173567,0.0367287,1.15283,0.86743
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,10,0,58,598627,14615,466639,17441,2686595,2523227,1,141,5.43997,0.0244142,6.49186,0.173692,0.0373758,1.06475,0.939191
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,11,0,98,597599,16984,451590,16614,2585867,2583085,2,142,6.56801,0.0284204,6.42492,0.174638,0.03679,1.00108,0.998924
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,12,0,57,609948,15869,474899,17611,2738264,2514247,1,140,5.79528,0.026017,6.43145,0.173431,0.0370837,1.0891,0.91819
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,13,0,56,630018,15406,490214,18312,2829628,2356301,1,142,5.44453,0.0244533,6.47152,0.173243,0.0373551,1.20088,0.832725
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,14,0,56,620205,16540,482769,17816,2786369,2626378,1,141,5.93604,0.0266686,6.39398,0.173261,0.0369038,1.06092,0.942581
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,15,0,55,632875,15377,492700,17281,2841230,2671399,1,143,5.41209,0.0242971,6.08222,0.173411,0.0350741,1.06357,0.940226
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,16,0,56,627717,17412,488597,17892,2815605,2502648,1,144,6.18411,0.0277386,6.35458,0.173532,0.0366191,1.12505,0.888849
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,17,0,56,627523,14768,487960,16862,2816366,2320956,1,142,5.24364,0.0235338,5.98715,0.173259,0.0345561,1.21345,0.824096
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,18,0,100,604142,15487,455522,16734,2610161,2381134,1,144,5.93335,0.0256347,6.4111,0.174519,0.0367359,1.09618,0.912256
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,19,0,56,627970,15101,488512,15865,2819789,2215304,1,144,5.35537,0.0240473,5.62631,0.173244,0.0324762,1.27287,0.785628
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,20,0,56,633329,15170,493511,15369,2843685,2241893,1,144,5.33463,0.0239528,5.40461,0.173546,0.0311422,1.26843,0.788376
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,1,0,91,765141,14894,612458,20099,3686717,2599478,1,179,4.03991,0.0194657,5.45173,0.166126,0.0328169,1.41825,0.705093
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,2,0,63,778712,13149,646292,25341,3987534,2792094,1,179,3.29753,0.0168856,6.35506,0.162078,0.0392098,1.42815,0.700206
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,3,0,65,759173,13224,629374,22877,3884744,2930255,1,180,3.40409,0.017419,5.88893,0.162012,0.0363488,1.32574,0.754298
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,4,0,62,812990,13918,675197,24019,4150246,2897804,1,178,3.35354,0.0171195,5.78737,0.162688,0.0355733,1.4322,0.698225
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,5,0,62,792178,13797,657265,26189,4060819,2901255,1,177,3.39759,0.0174165,6.44919,0.161855,0.0398454,1.39968,0.714451
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,6,0,63,783185,13582,649824,25015,4009036,2721621,1,178,3.38785,0.017342,6.23965,0.16209,0.038495,1.47303,0.678872
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,7,0,63,784277,13563,650428,26194,4018910,2790559,1,178,3.3748,0.0172936,6.51769,0.161842,0.0402719,1.44018,0.694357
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,8,0,59,832298,14795,689867,27995,4260434,3195568,1,180,3.47265,0.0177761,6.57093,0.161924,0.0405803,1.33323,0.750057
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,9,0,100,736367,14434,585736,21391,3522988,2647182,1,181,4.09709,0.0196016,6.07183,0.166261,0.0365199,1.33084,0.751403
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,10,0,63,784937,13647,651163,24156,4017200,2754726,1,179,3.39714,0.0173861,6.01314,0.162094,0.0370967,1.45829,0.685733
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,11,0,62,793268,13834,658510,24273,4062956,2742608,1,179,3.40491,0.0174393,5.97422,0.162077,0.0368605,1.48142,0.675028
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,12,0,82,781361,15734,628408,22572,3812229,2839654,2,179,4.12724,0.0201367,5.92095,0.16484,0.0359193,1.3425,0.74488
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,13,0,62,793826,14350,658649,25583,4061531,2879794,1,179,3.53315,0.018077,6.29886,0.162168,0.0388416,1.41035,0.709041
