label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
tile_256,tile,256,2048,2048,3,1234,3,0,98,111661393,212254,99280980,2174615,602725997,220045930,1,12429
tile_256,tile,256,2048,2048,3,1234,4,0,99,111079808,225047,98735535,2166391,599368121,219142274,4,12427
tile_256,tile,256,2048,2048,3,1234,5,0,99,111320877,218990,98977949,2167885,600887953,219623299,2,12430
tile_256,tile,256,2048,2048,3,1234,6,0,99,111419075,223883,99066114,2170940,601424393,220074867,1,12429
tile_256,tile,256,2048,2048,3,1234,7,0,99,111382783,227484,99032757,2170962,601220641,222403974,1,12427
tile_256,tile,256,2048,2048,3,1234,8,0,99,111359919,227600,98993160,2170312,600950553,218502358,2,12429
tile_256,tile,256,2048,2048,3,1234,9,0,99,111334880,221070,98990786,2169930,600965537,221199662,3,12429
tile_256,tile,256,2048,2048,3,1234,10,0,100,110792205,232724,98467282,2161423,597712318,218880882,1,12431
tile_256,tile,256,2048,2048,3,1234,11,0,99,111368587,219038,99018961,2172714,601135141,217117159,2,12431
tile_256,tile,256,2048,2048,3,1234,12,0,99,111610791,220104,99233824,2173633,602445233,218999163,1,12431
tile_256,tile,256,2048,2048,3,1234,13,0,99,111262031,225404,98928924,2168793,600588251,219715040,1,12430
tile_256,tile,256,2048,2048,3,1234,14,0,98,111703264,225808,99317105,2177770,602943193,219725560,1,12429
tile_256,tile,256,2048,2048,3,1234,15,0,99,111641380,217841,99265433,2172419,602632071,222657582,1,12429
tile_256,tile,256,2048,2048,3,1234,16,0,98,111730331,223349,99341023,2177290,603089893,218401237,2,12431
tile_256,tile,256,2048,2048,3,1234,17,0,99,111355766,219270,99002454,2170968,601045928,219680047,2,12432
tile_256,tile,256,2048,2048,3,1234,18,0,100,110766038,220546,98447629,2160492,597594839,216729243,1,12430
tile_256,tile,256,2048,2048,3,1234,19,0,99,110825814,228478,98500579,2160840,597914146,220004255,3,12430
tile_256,tile,256,2048,2048,3,1234,20,0,99,111358518,217529,99013248,2170649,601101547,220924158,1,12428
tile_256,tile,256,4096,4096,3,1234,1,0,100,441926266,909046,392948396,8591088,2386197761,895117908,1,49301
tile_256,tile,256,4096,4096,3,1234,2,0,99,442136024,950123,393221631,8591856,2387736300,874062729,1,49301
tile_256,tile,256,4096,4096,3,1234,3,0,100,441682438,887543,392769902,8588373,2384928711,886707018,4,49301
tile_256,tile,256,4096,4096,3,1234,4,0,99,442219414,887229,393291541,8595224,2388153065,883708082,3,49303
tile_256,tile,256,4096,4096,3,1234,5,0,99,442263692,883743,393324744,8602484,2388356783,889990682,4,49301
tile_256,tile,256,4096,4096,3,1234,6,0,99,442614181,883038,393642441,8599831,2390298156,878563016,2,49303
tile_256,tile,256,4096,4096,3,1234,7,0,99,442274480,880200,393340499,8593951,2388467061,880657442,1,49302
tile_256,tile,256,4096,4096,3,1234,8,0,99,442592586,882843,393623585,8599981,2390182083,882100782,2,49303
tile_256,tile,256,4096,4096,3,1234,9,0,99,442243717,894242,393308980,8598149,2388272258,881039350,4,49300
tile_256,tile,256,4096,4096,3,1234,10,0,99,442231368,867859,393299078,8594464,2388218043,881947983,4,49300
tile_256,tile,256,4096,4096,3,1234,11,0,99,442222785,883993,393295622,8595269,2388185844,876605002,1,49302
tile_256,tile,256,4096,4096,3,1234,12,0,99,442625558,880291,393649039,8601106,2390339475,877995151,3,49302
tile_256,tile,256,4096,4096,3,1234,13,0,99,442538944,867378,393575346,8598234,2389890296,875599071,2,49300
tile_256,tile,256,4096,4096,3,1234,14,0,99,442249483,881884,393316329,8597420,2388319970,883837231,2,49301
tile_256,tile,256,4096,4096,3,1234,15,0,99,442612427,873928,393639033,8602564,2390277790,879894478,4,49300
tile_256,tile,256,4096,4096,3,1234,16,0,99,442639384,882668,393661608,8608224,2390419134,875470717,2,49304
tile_256,tile,256,4096,4096,3,1234,17,0,99,442263157,871693,393334862,8598933,2388414515,871355891,3,49302
tile_256,tile,256,4096,4096,3,1234,18,0,99,442542127,888555,393579862,8609287,2389909848,881368768,2,49301
tile_256,tile,256,4096,4096,3,1234,19,0,99,442158928,870202,393238592,8590578,2387835960,883170928,3,49299
tile_256,tile,256,4096,4096,3,1234,20,0,99,442555105,886133,393592461,8601886,2389986469,884186353,3,49301
tile_256,tile,256,8192,8192,3,1234,1,0,100,1766005085,3635855,1570796015,34287452,9539079638,3546178549,5,196776
tile_256,tile,256,8192,8192,3,1234,2,0,99,1766989115,3698626,1571732597,34305346,9544836614,3529599517,10,196773
tile_256,tile,256,8192,8192,3,1234,3,0,99,1767098467,3638610,1571826207,34292932,9545385542,3531013886,4,196773
tile_256,tile,256,8192,8192,3,1234,4,0,99,1766976458,3659811,1571719382,34301053,9544749380,3515418187,8,196771
tile_256,tile,256,8192,8192,3,1234,5,0,99,1766730971,3637760,1571492243,34295653,9543375175,3538162013,7,196773
tile_256,tile,256,8192,8192,3,1234,6,0,99,1767112534,3714159,1571839993,34307816,9545476404,3496629651,9,196771
tile_256,tile,256,8192,8192,3,1234,7,0,100,1766059491,3682873,1570863569,34280504,9539475147,3494281680,7,196775
tile_256,tile,256,8192,8192,3,1234,8,0,99,1766591425,3638351,1571378109,34271079,9542684298,3519378927,9,196774
tile_256,tile,256,8192,8192,3,1234,9,0,99,1767071009,3636666,1571802859,34307747,9545273241,3519397462,7,196774
tile_256,tile,256,8192,8192,3,1234,10,0,99,1766628412,3648466,1571405182,34285550,9542834503,3490002713,13,196774
tile_256,tile,256,8192,8192,3,1234,11,0,100,1766020865,3604972,1570829396,34289953,9539296578,3518360789,4,196773
tile_256,tile,256,8192,8192,3,1234,12,0,99,1766943948,3646173,1571690625,34344883,9544575180,3523000302,9,196773
tile_256,tile,256,8192,8192,3,1234,13,0,99,1767037466,3674807,1571770914,34316443,9545041017,3504597841,4,196772
tile_256,tile,256,8192,8192,3,1234,14,0,99,1767029465,3599219,1571755168,34298969,9544967175,3569488888,9,196774
tile_256,tile,256,8192,8192,3,1234,15,0,99,1766593232,3721649,1571373829,34314277,9542662927,3533768847,9,196775
tile_256,tile,256,8192,8192,3,1234,16,0,99,1766824211,3664472,1571570773,34307391,9543850534,3517157935,12,196773
tile_256,tile,256,8192,8192,3,1234,17,0,99,1766863554,3670071,1571621608,34286361,9544184556,3507550468,6,196770
tile_256,tile,256,8192,8192,3,1234,18,0,99,1767060281,3627742,1571790869,34327386,9545190340,3510885436,10,196775
tile_256,tile,256,8192,8192,3,1234,19,0,100,1766030310,3640384,1570836608,34277998,9539330469,3521582257,5,196775
tile_256,tile,256,8192,8192,3,1234,20,0,99,1766993629,3687214,1571733737,34279291,9544849845,3521314741,8,196775
tile_256,tile,256,16384,16384,3,1234,1,0,99,7065483563,15901687,6285770344,137108955,38173456242,14058930086,26,786630
tile_256,tile,256,16384,16384,3,1234,2,0,99,7065502321,16461371,6285735637,137024731,38173213337,14100203745,26,786629
tile_256,tile,256,16384,16384,3,1234,3,0,99,7065043511,15819734,6285327366,137065192,38170710281,14051833014,26,786632
tile_256,tile,256,16384,16384,3,1234,4,0,99,7065085399,15867240,6285371995,137156555,38171047055,14051477589,20,786630
tile_256,tile,256,16384,16384,3,1234,5,0,99,7064922459,15893214,6285218737,137057968,38170095478,14073347507,25,786630
tile_256,tile,256,16384,16384,3,1234,6,0,99,7065403431,15775368,6285653869,137146448,38172693056,14019364549,28,786630
tile_256,tile,256,16384,16384,3,1234,7,0,99,7065391594,15982931,6285629839,137071861,38172570866,14134850006,28,786630
tile_256,tile,256,16384,16384,3,1234,8,0,99,7065449799,16067622,6285679300,137016684,38172927697,14182111155,23,786630
tile_256,tile,256,16384,16384,3,1234,9,0,99,7065448736,15854571,6285676915,137130406,38172877228,14070164994,23,786629
tile_256,tile,256,16384,16384,3,1234,10,0,99,7065344282,15895022,6285574123,137070865,38172240346,14197687146,23,786630
tile_256,tile,256,16384,16384,3,1234,11,0,99,7065592539,15926941,6285803869,137101456,38173584259,14070008369,26,786630
tile_256,tile,256,16384,16384,3,1234,12,0,99,7065368437,16235138,6285600048,137095587,38172452881,14143342236,26,786630
tile_256,tile,256,16384,16384,3,1234,13,0,99,7064973271,16295243,6285229044,137047369,38170125885,14094871019,28,786628
tile_256,tile,256,16384,16384,3,1234,14,0,99,7065439114,15830074,6285674461,137046309,38172862340,14037486627,22,786628
tile_256,tile,256,16384,16384,3,1234,15,0,99,7065519343,15842336,6285737728,137025403,38173264610,14074393440,28,786632
tile_256,tile,256,16384,16384,3,1234,16,0,99,7065051102,15897865,6285311420,137137456,38170656670,14184748413,23,786631
tile_256,tile,256,16384,16384,3,1234,17,0,99,7065051904,16177045,6285316156,137200819,38170683277,14059024172,26,786629
tile_256,tile,256,16384,16384,3,1234,18,0,99,7065577756,15994364,6285769569,137057929,38173417065,14227144109,24,786631
tile_256,tile,256,16384,16384,3,1234,19,0,99,7065146749,16048514,6285402009,137059042,38171200206,14090790171,20,786629
tile_256,tile,256,16384,16384,3,1234,20,0,99,7065331470,15806725,6285568583,137009600,38172213708,14095105792,22,786629
tile_512,tile,512,64,64,3,1234,1,0,50,802690,18739,635117,20294,3599927,2805943,1,143
tile_512,tile,512,64,64,3,1234,2,0,52,783641,18385,616945,19461,3509434,2703352,1,140
tile_512,tile,512,64,64,3,1234,3,0,53,769680,18444,606319,18865,3443676,2654807,1,144
tile_512,tile,512,64,64,3,1234,4,0,64,736355,18184,577435,18595,3264663,3234082,2,143
tile_512,tile,512,64,64,3,1234,5,0,95,665595,15578,509991,16987,2889896,2572223,2,142
tile_512,tile,512,64,64,3,1234,6,0,58,707243,17119,557074,17631,3168522,2455361,1,140
tile_512,tile,512,64,64,3,1234,7,0,48,843826,17444,664464,20753,3779829,2859767,1,142
tile_512,tile,512,64,64,3,1234,8,0,56,724740,17472,571189,17998,3244382,2555933,1,141
tile_512,tile,512,64,64,3,1234,9,0,57,719167,17440,566586,17964,3217719,2494859,1,144
tile_512,tile,512,64,64,3,1234,10,0,100,643522,16368,491334,14654,2789423,2307081,0,140
tile_512,tile,512,64,64,3,1234,11,0,58,711243,16267,559688,17478,3183439,2494911,1,144
tile_512,tile,512,64,64,3,1234,12,0,59,699422,15129,551088,17265,3130168,2485007,1,140
tile_512,tile,512,64,64,3,1234,13,0,100,647997,15687,494982,16092,2809733,2298180,1,141
tile_512,tile,512,64,64,3,1234,14,0,57,715501,14796,563592,17195,3199953,2388814,1,143
tile_512,tile,512,64,64,3,1234,15,0,91,674701,15034,517708,15546,2929030,2348681,2,140
tile_512,tile,512,64,64,3,1234,16,0,100,652238,14311,497977,14763,2825378,2281546,1,144
tile_512,tile,512,64,64,3,1234,17,0,57,723466,14452,570130,16922,3236622,2406014,1,144
tile_512,tile,512,64,64,3,1234,18,0,79,699294,15498,538456,15821,3057244,2374790,2,141
tile_512,tile,512,64,64,3,1234,19,0,57,724441,14611,570158,16931,3239327,2481764,1,144
tile_512,tile,512,64,64,3,1234,20,0,100,648259,14079,495058,14171,2810949,2164971,1,140
tile_512,tile,512,128,128,3,1234,1,0,58,1251329,14648,1041309,25392,6105911,3286326,1,178
tile_512,tile,512,128,128,3,1234,2,0,65,1124413,13343,935646,23345,5490134,2993082,1,179
tile_512,tile,512,128,128,3,1234,3,0,58,1253656,14964,1043781,25381,6120889,3268031,1,176
tile_512,tile,512,128,128,3,1234,4,0,100,971095,14400,782607,18526,4552126,2802952,0,179
tile_512,tile,512,128,128,3,1234,5,0,64,1135652,13348,945334,23529,5543249,2949150,1,180
tile_512,tile,512,128,128,3,1234,6,0,66,1112494,13774,925954,23321,5434874,2886330,1,175
tile_512,tile,512,128,128,3,1234,7,0,66,1112776,13146,926672,22818,5432213,2929982,1,179
tile_512,tile,512,128,128,3,1234,8,0,72,1138572,14953,933972,23312,5458130,3142726,2,177
tile_512,tile,512,128,128,3,1234,9,0,81,1069088,15416,871216,23351,5082895,3061570,2,179
tile_512,tile,512,128,128,3,1234,10,0,67,1095520,13444,910880,25214,5348091,3046593,1,181
tile_512,tile,512,128,128,3,1234,11,0,63,1159214,14589,965230,25422,5660504,3369418,1,177
tile_512,tile,512,128,128,3,1234,12,0,65,1131537,13819,941645,25341,5525804,3035499,1,177
tile_512,tile,512,128,128,3,1234,13,0,67,1107633,13703,919792,23642,5395708,3049476,1,179
tile_512,tile,512,128,128,3,1234,14,0,75,1114704,14914,913351,24152,5336426,3093765,1,176
tile_512,tile,512,128,128,3,1234,15,0,58,1247961,14623,1039628,25995,6095235,3250586,1,177
tile_512,tile,512,128,128,3,1234,16,0,66,1114243,13331,926290,25210,5435452,3011616,1,179
tile_512,tile,512,128,128,3,1234,17,0,88,1032097,15215,835237,23060,4869032,2960491,2,176
tile_512,tile,512,128,128,3,1234,18,0,65,1123020,13469,934468,24653,5482194,2963549,1,179
tile_512,tile,512,128,128,3,1234,19,0,67,1097811,13061,913628,23865,5359791,2997137,1,178
tile_512,tile,512,128,128,3,1234,20,0,69,1051887,12632,876058,21080,5136895,2685707,1,179
tile_512,tile,512,256,256,3,1234,1,0,100,2272614,17877,1938967,48526,11574496,5495375,1,325
tile_512,tile,512,256,256,3,1234,2,0,81,2500986,15946,2171239,51061,13025645,5437273,1,326
tile_512,tile,512,256,256,3,1234,3,0,76,2661029,15826,2310181,54359,13863310,5756898,1,327
tile_512,tile,512,256,256,3,1234,4,0,95,2350805,18632,2012870,48173,12011278,5714430,2,325
tile_512,tile,512,256,256,3,1234,5,0,81,2529707,16272,2192145,52275,13154077,5583321,2,327
tile_512,tile,512,256,256,3,1234,6,0,81,2515298,16340,2184083,50869,13100768,5424212,1,329
tile_512,tile,512,256,256,3,1234,7,0,78,2581308,15102,2241033,52387,13448813,5616387,1,328
tile_512,tile,512,256,256,3,1234,8,0,80,2525929,15483,2193009,52033,13157009,5441292,1,328
tile_512,tile,512,256,256,3,1234,9,0,84,2471215,15831,2141418,51175,12824767,5564735,2,328
tile_512,tile,512,256,256,3,1234,10,0,100,2271982,17951,1938860,46822,11570298,5244336,0,327
tile_512,tile,512,256,256,3,1234,11,0,81,2500761,15299,2167889,51367,13013226,5451511,2,325
tile_512,tile,512,256,256,3,1234,12,0,80,2541739,14766,2207099,51651,13243821,5468889,1,328
tile_512,tile,512,256,256,3,1234,13,0,81,2511509,14606,2180410,51275,13085774,5483993,1,325
tile_512,tile,512,256,256,3,1234,14,0,81,2497917,15599,2169292,51345,13013014,5433227,1,327
tile_512,tile,512,256,256,3,1234,15,0,81,2499399,15689,2170176,51908,13025054,5557379,1,324
tile_512,tile,512,256,256,3,1234,16,0,90,2420860,17674,2078899,49611,12433513,5683573,2,325
tile_512,tile,512,256,256,3,1234,17,0,89,2410204,17337,2073090,48092,12398561,5510527,1,326
tile_512,tile,512,256,256,3,1234,18,0,80,2511971,15902,2181839,51866,13091147,5491396,1,325
tile_512,tile,512,256,256,3,1234,19,0,81,2506700,14940,2174487,51928,13046602,5640954,1,328
tile_512,tile,512,256,256,3,1234,20,0,100,2271683,19346,1937709,46997,11569650,5471938,1,324
tile_512,tile,512,512,512,3,1234,1,0,97,7561283,33002,6654231,149549,40212967,15187570,2,904
tile_512,tile,512,512,512,3,1234,2,0,93,7720768,30383,6824933,153162,41302217,15338690,1,902
tile_512,tile,512,512,512,3,1234,3,0,92,7749407,31014,6851142,152195,41454881,15542469,1,904
tile_512,tile,512,512,512,3,1234,4,0,93,7733163,29345,6836802,152349,41371069,15274463,1,903
tile_512,tile,512,512,512,3,1234,5,0,93,7711826,28023,6817746,152986,41253506,15925111,1,904
tile_512,tile,512,512,512,3,1234,6,0,94,7606817,31393,6725753,151725,40696646,15156459,1,902
tile_512,tile,512,512,512,3,1234,7,0,93,7734284,32911,6835969,154128,41347581,15589989,2,904
tile_512,tile,512,512,512,3,1234,8,0,92,7786048,31699,6882034,155539,41644006,15807188,3,905
tile_512,tile,512,512,512,3,1234,9,0,96,7623537,33626,6716064,151786,40600247,15612286,2,904
tile_512,tile,512,512,512,3,1234,10,0,100,7438969,33894,6538297,148880,39492119,15323889,1,903
tile_512,tile,512,512,512,3,1234,11,0,93,7736202,30921,6839501,153824,41390931,15694732,1,900
tile_512,tile,512,512,512,3,1234,12,0,94,7620165,30595,6736824,150992,40765617,15017663,1,902
tile_512,tile,512,512,512,3,1234,13,0,93,7726689,30484,6830259,154775,41333850,15543624,1,902
tile_512,tile,512,512,512,3,1234,14,0,93,7717638,28059,6821699,152599,41279268,15567784,1,903
tile_512,tile,512,512,512,3,1234,15,0,93,7745427,30421,6846761,153745,41430554,15686290,2,906
tile_512,tile,512,512,512,3,1234,16,0,93,7733101,31353,6834864,153472,41358129,15501980,1,904
tile_512,tile,512,512,512,3,1234,17,0,92,7788582,31277,6883747,154701,41657134,15571998,1,905
tile_512,tile,512,512,512,3,1234,18,0,98,7527748,34147,6621832,151733,40000716,15559579,3,904
tile_512,tile,512,512,512,3,1234,19,0,93,7746606,28605,6847013,154991,41430927,15917726,1,903
tile_512,tile,512,512,512,3,1234,20,0,100,7440185,35239,6538503,149256,39499280,15472991,1,904
tile_512,tile,512,1024,1024,3,1234,1,0,96,28732014,64211,25527978,563309,154861203,56353177,1,3209
tile_512,tile,512,1024,1024,3,1234,2,0,96,28761781,72279,25552909,562378,155016448,57031622,1,3209
tile_512,tile,512,1024,1024,3,1234,3,0,97,28685773,67994,25488073,561032,154618207,55943816,1,3209
tile_512,tile,512,1024,1024,3,1234,4,0,97,28686438,67067,25487104,559875,154617848,56417906,1,3209
tile_512,tile,512,1024,1024,3,1234,5,0,97,28619535,61422,25428759,561807,154256721,60794690,1,3210
tile_512,tile,512,1024,1024,3,1234,6,0,97,28607235,69179,25410032,560854,154117126,56606442,2,3207
tile_512,tile,512,1024,1024,3,1234,7,0,98,28421501,70098,25226870,557077,152985820,55278952,2,3209
tile_512,tile,512,1024,1024,3,1234,8,0,97,28675074,70174,25477325,561386,154554172,55937051,1,3209
tile_512,tile,512,1024,1024,3,1234,9,0,97,28701594,71850,25502063,559928,154705098,55443880,1,3209
tile_512,tile,512,1024,1024,3,1234,10,0,97,28654765,66421,25459714,561948,154445046,55811932,1,3209
tile_512,tile,512,1024,1024,3,1234,11,0,97,28694920,68230,25493647,561554,154657646,58861613,1,3208
tile_512,tile,512,1024,1024,3,1234,12,0,96,28755077,69016,25546644,563629,154975010,57677135,2,3209
tile_512,tile,512,1024,1024,3,1234,13,0,97,28669364,65866,25470907,560199,154516571,55673841,2,3210
tile_512,tile,512,1024,1024,3,1234,14,0,96,28747903,65744,25540360,561689,154938444,57003856,2,3212
tile_512,tile,512,1024,1024,3,1234,15,0,97,28637441,70555,25445162,560803,154355320,55443868,1,3213
tile_512,tile,512,1024,1024,3,1234,16,0,97,28577411,72708,25383106,559369,153970264,55810739,1,3209
tile_512,tile,512,1024,1024,3,1234,17,0,98,28417784,66811,25250179,556360,153177260,55300724,1,3209
tile_512,tile,512,1024,1024,3,1234,18,0,96,28734182,63836,25527687,561120,154868035,57668405,1,3210
tile_512,tile,512,1024,1024,3,1234,19,0,97,28662235,68965,25467293,560137,154492083,55544818,1,3210
tile_512,tile,512,1024,1024,3,1234,20,0,97,28614583,66608,25423295,559717,154229518,57096236,1,3212
tile_512,tile,512,2048,2048,3,1234,1,0,99,111553631,215285,99247836,2170726,602466307,223153241,1,12430
tile_512,tile,512,2048,2048,3,1234,2,0,99,111562523,216945,99255984,2169651,602520439,220247942,1,12428
tile_512,tile,512,2048,2048,3,1234,3,0,99,111227336,221432,98951750,2163383,600678136,218959725,3,12431
tile_512,tile,512,2048,2048,3,1234,4,0,100,110689476,224333,98440415,2151523,597491689,220718256,2,12428
tile_512,tile,512,2048,2048,3,1234,5,0,99,111521346,229160,99220583,2168975,602304086,220034136,1,12431
tile_512,tile,512,2048,2048,3,1234,6,0,99,111547552,233220,99243465,2168721,602439989,219493404,1,12429
tile_512,tile,512,2048,2048,3,1234,7,0,99,111309972,224727,99019658,2163696,601073977,219605042,2,12427
tile_512,tile,512,2048,2048,3,1234,8,0,99,111571276,228083,99262317,2167523,602566993,221931599,1,12426
tile_512,tile,512,2048,2048,3,1234,9,0,99,111404851,221977,99118622,2165906,601683625,222004995,2,12428
tile_512,tile,512,2048,2048,3,1234,10,0,99,111241416,218757,98966674,2162626,600762689,220145524,3,12428
tile_512,tile,512,2048,2048,3,1234,11,0,99,111478790,216894,99183952,2165599,602080624,224067669,1,12426
tile_512,tile,512,2048,2048,3,1234,12,0,100,110695637,235682,98445407,2151630,597524276,219768289,1,12430
tile_512,tile,512,2048,2048,3,1234,13,0,99,111508498,223390,99209880,2168722,602235449,220598665,1,12432
tile_512,tile,512,2048,2048,3,1234,14,0,99,111323358,225551,99045042,2165044,601233940,219606774,1,12432
tile_512,tile,512,2048,2048,3,1234,15,0,99,111283437,221008,99005554,2164691,601002409,218856048,4,12430
tile_512,tile,512,2048,2048,3,1234,16,0,99,111525579,225508,99223528,2169010,602318570,224419809,1,12430
tile_512,tile,512,2048,2048,3,1234,17,0,98,111582546,218724,99276864,2168690,602642506,220930993,1,12428
tile_512,tile,512,2048,2048,3,1234,18,0,99,111551793,225032,99248110,2169654,602472881,224425861,1,12429
tile_512,tile,512,2048,2048,3,1234,19,0,100,110692165,229493,98443446,2155812,597506286,221925078,2,12430
tile_512,tile,512,2048,2048,3,1234,20,0,99,111492885,230628,99193864,2167912,602146736,221197280,1,12432
tile_512,tile,512,4096,4096,3,1234,1,0,99,441987180,912431,393327574,8565156,2388206308,886862033,1,49301
tile_512,tile,512,4096,4096,3,1234,2,0,99,442152560,880813,393486956,8571182,2389106414,888352357,4,49302
tile_512,tile,512,4096,4096,3,1234,3,0,100,441323951,902774,392710205,8559988,2384319704,881685029,1,49298
tile_512,tile,512,4096,4096,3,1234,4,0,99,442297449,885858,393581616,8568560,2389848843,894013742,3,49298
tile_512,tile,512,4096,4096,3,1234,5,0,99,442214139,881715,393540291,8564484,2389444847,883823920,1,49300
tile_512,tile,512,4096,4096,3,1234,6,0,99,442212761,891916,393540260,8572050,2389444402,882644355,2,49302
tile_512,tile,512,4096,4096,3,1234,7,0,99,442200375,870400,393528972,8567812,2389381803,878496928,3,49298
tile_512,tile,512,4096,4096,3,1234,8,0,99,442213278,905116,393539224,8574484,2389434960,878204760,3,49300
tile_512,tile,512,4096,4096,3,1234,9,0,99,442147297,872384,393478910,8570461,2389078357,889782782,4,49304
tile_512,tile,512,4096,4096,3,1234,10,0,99,441889207,877454,393242787,8569434,2387649214,886045196,3,49302
tile_512,tile,512,4096,4096,3,1234,11,0,99,441850746,880779,393215165,8568198,2387477040,890707325,3,49301
tile_512,tile,512,4096,4096,3,1234,12,0,99,442247910,892356,393568995,8575494,2389618286,889922079,2,49303
tile_512,tile,512,4096,4096,3,1234,13,0,99,442180461,874522,393512360,8564371,2389278287,885105673,2,49301
tile_512,tile,512,4096,4096,3,1234,14,0,99,442235369,873696,393557277,8570707,2389553477,888472142,2,49301
tile_512,tile,512,4096,4096,3,1234,15,0,99,442436716,876829,393703055,8572151,2390585681,896411647,2,49303
tile_512,tile,512,4096,4096,3,1234,16,0,99,441772750,889082,393120860,8561631,2386878144,885340625,3,49301
tile_512,tile,512,4096,4096,3,1234,17,0,99,441907975,874489,393266268,8566036,2387786652,892950488,5,49300
tile_512,tile,512,4096,4096,3,1234,18,0,99,442229037,888903,393555264,8574752,2389538863,883990512,2,49303
tile_512,tile,512,4096,4096,3,1234,19,0,99,442248799,892093,393569189,8569202,2389630996,896635586,2,49300
tile_512,tile,512,4096,4096,3,1234,20,0,99,441954157,895291,393305648,8561417,2388024183,889329329,2,49303
tile_512,tile,512,8192,8192,3,1234,1,0,99,1765403855,3670816,1571315797,34163681,9541402081,3567429776,7,196772
tile_512,tile,512,8192,8192,3,1234,2,0,99,1765627818,3596090,1571534619,34180830,9542709428,3558012255,6,196775
tile_512,tile,512,8192,8192,3,1234,3,0,99,1765230263,3613816,1571185144,34170946,9540629848,3531780299,6,196774
tile_512,tile,512,8192,8192,3,1234,4,0,99,1765567541,3583086,1571480340,34161234,9542420754,3552286091,8,196774
tile_512,tile,512,8192,8192,3,1234,5,0,99,1765782076,3629250,1571669806,34212818,9543555427,3569034584,9,196770
tile_512,tile,512,8192,8192,3,1234,6,0,99,1765256427,3618582,1571206741,34177713,9540761908,3551622086,7,196776
tile_512,tile,512,8192,8192,3,1234,7,0,99,1765400379,3631953,1571334588,34155142,9541518605,3563742242,8,196771
tile_512,tile,512,8192,8192,3,1234,8,0,99,1765153252,3753031,1571118031,34171512,9540195826,3528947665,5,196772
tile_512,tile,512,8192,8192,3,1234,9,0,99,1765172537,3590301,1571123866,34155252,9540265514,3541686551,12,196772
tile_512,tile,512,8192,8192,3,1234,10,0,99,1765296606,3631808,1571238552,34157588,9540925784,3581290676,7,196772
tile_512,tile,512,8192,8192,3,1234,11,0,99,1765440913,3636853,1571372621,34178949,9541737802,3529454248,6,196773
tile_512,tile,512,8192,8192,3,1234,12,0,100,1764681207,3615549,1570652157,34188506,9537278798,3555198587,6,196771
tile_512,tile,512,8192,8192,3,1234,13,0,99,1765478479,3610594,1571399761,34164272,9541911284,3577262278,8,196775
tile_512,tile,512,8192,8192,3,1234,14,0,99,1765713929,3705509,1571611711,34198504,9543201808,3553736842,6,196775
tile_512,tile,512,8192,8192,3,1234,15,0,99,1765649032,3646872,1571554171,34187859,9542841211,3541474135,8,196772
tile_512,tile,512,8192,8192,3,1234,16,0,99,1765185169,3712322,1571142334,34184443,9540339811,3522114637,5,196773
tile_512,tile,512,8192,8192,3,1234,17,0,99,1765592459,3664512,1571506091,34176365,9542552686,3538914230,9,196774
tile_512,tile,512,8192,8192,3,1234,18,0,99,1765191766,3689714,1571149794,34170904,9540385291,3544419155,7,196774
tile_512,tile,512,8192,8192,3,1234,19,0,99,1765193686,3665661,1571149557,34176943,9540388340,3545454781,7,196772
tile_512,tile,512,8192,8192,3,1234,20,0,99,1765606694,3619372,1571511998,34222433,9542576059,3572995956,8,196771
tile_512,tile,512,16384,16384,3,1234,1,0,99,7059787629,16292240,6284791726,136518551,38163808851,14125810709,25,786630
tile_512,tile,512,16384,16384,3,1234,2,0,100,7058823971,15929166,6283835327,136532721,38157879634,14105878265,29,786632
tile_512,tile,512,16384,16384,3,1234,3,0,99,7059384854,15836183,6284377998,136534400,38161248721,14114577146,26,786629
tile_512,tile,512,16384,16384,3,1234,4,0,99,7059717718,15975661,6284672915,136536948,38163056557,14102009808,24,786627
tile_512,tile,512,16384,16384,3,1234,5,0,100,7058791458,16302748,6283814054,136510482,38157775722,14120714483,26,786627
tile_512,tile,512,16384,16384,3,1234,6,0,99,7059309026,15859239,6284299976,136529973,38160831517,14237910680,24,786630
tile_512,tile,512,16384,16384,3,1234,7,0,99,7059641500,16140244,6284607296,136594708,38162684035,14060563754,23,786628
tile_512,tile,512,16384,16384,3,1234,8,0,99,7059585467,15856022,6284546150,136502571,38162230158,14086528680,28,786630
tile_512,tile,512,16384,16384,3,1234,9,0,99,7059642546,16072433,6284595418,136567079,38162686976,14211461687,26,786630
tile_512,tile,512,16384,16384,3,1234,10,0,99,7059146401,16052855,6284154431,136530232,38160060049,14198744729,28,786631
tile_512,tile,512,16384,16384,3,1234,11,0,99,7059608519,15837863,6284572940,136552722,38162533868,14147446546,25,786628
tile_512,tile,512,16384,16384,3,1234,12,0,99,7059648368,16662591,6284614462,136590899,38162814732,14092413774,23,786630
tile_512,tile,512,16384,16384,3,1234,13,0,99,7059647506,15908954,6284605346,136563421,38162717163,14138136402,27,786631
tile_512,tile,512,16384,16384,3,1234,14,0,99,7059655533,16301206,6284601539,136550184,38162702454,14223837385,27,786630
