label,stage,variant,H,W,K,seed,rep,event,value,unit,counter_runtime_ns,pct_enabled
tile_64,tile,64,8192,8192,3,1234,5,branch-instructions,1573068766,,933177319,99
tile_64,tile,64,8192,8192,3,1234,5,branch-misses,35091692,,933177319,99
tile_64,tile,64,8192,8192,3,1234,5,instructions,9558553061,,933177319,99
tile_64,tile,64,8192,8192,3,1234,5,cpu-cycles,3536665468,,933177319,99
tile_64,tile,64,8192,8192,3,1234,5,context-switches,11,,933605189,100
tile_64,tile,64,8192,8192,3,1234,5,page-faults,196774,,933605189,100
tile_64,tile,64,8192,8192,3,1234,6,L1-dcache-loads,1775774311,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,L1-dcache-load-misses,4782419,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,branch-instructions,1573305597,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,branch-misses,35103093,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,instructions,9560032316,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,cpu-cycles,3509661290,,931080098,99
tile_64,tile,64,8192,8192,3,1234,6,context-switches,8,,931689911,100
tile_64,tile,64,8192,8192,3,1234,6,page-faults,196774,,931689911,100
tile_64,tile,64,8192,8192,3,1234,7,L1-dcache-loads,1775932805,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,L1-dcache-load-misses,4782092,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,branch-instructions,1573441970,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,branch-misses,35089190,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,instructions,9560823397,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,cpu-cycles,3585685084,,951832461,99
tile_64,tile,64,8192,8192,3,1234,7,context-switches,7,,952508652,100
tile_64,tile,64,8192,8192,3,1234,7,page-faults,196774,,952508652,100
tile_64,tile,64,8192,8192,3,1234,8,L1-dcache-loads,1775799603,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,L1-dcache-load-misses,4805345,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,branch-instructions,1573325315,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,branch-misses,35088370,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,instructions,9560126189,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,cpu-cycles,3562400848,,944754850,99
tile_64,tile,64,8192,8192,3,1234,8,context-switches,9,,945373296,100
tile_64,tile,64,8192,8192,3,1234,8,page-faults,196775,,945373296,100
tile_64,tile,64,8192,8192,3,1234,9,L1-dcache-loads,1775891600,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,L1-dcache-load-misses,4792612,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,branch-instructions,1573408559,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,branch-misses,35090247,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,instructions,9560623075,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,cpu-cycles,3544372454,,943210096,99
tile_64,tile,64,8192,8192,3,1234,9,context-switches,9,,943872306,100
tile_64,tile,64,8192,8192,3,1234,9,page-faults,196773,,943872306,100
tile_64,tile,64,8192,8192,3,1234,10,L1-dcache-loads,1775833317,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,L1-dcache-load-misses,4811753,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,branch-instructions,1573361869,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,branch-misses,35107118,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,instructions,9560331974,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,cpu-cycles,3512283156,,931396130,99
tile_64,tile,64,8192,8192,3,1234,10,context-switches,7,,932022334,100
tile_64,tile,64,8192,8192,3,1234,10,page-faults,196774,,932022334,100
tile_64,tile,64,8192,8192,3,1234,11,L1-dcache-loads,1775787205,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,L1-dcache-load-misses,4799492,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,branch-instructions,1573313270,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,branch-misses,35120989,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,instructions,9560049472,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,cpu-cycles,3576797308,,948343733,99
tile_64,tile,64,8192,8192,3,1234,11,context-switches,8,,948947870,100
tile_64,tile,64,8192,8192,3,1234,11,page-faults,196773,,948947870,100
tile_64,tile,64,8192,8192,3,1234,12,L1-dcache-loads,1775543192,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,L1-dcache-load-misses,4706384,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,branch-instructions,1573104193,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,branch-misses,35091830,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,instructions,9558804294,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,cpu-cycles,3548041062,,941293536,99
tile_64,tile,64,8192,8192,3,1234,12,context-switches,7,,941798642,100
tile_64,tile,64,8192,8192,3,1234,12,page-faults,196773,,941798642,100
tile_64,tile,64,8192,8192,3,1234,13,L1-dcache-loads,1775814746,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,L1-dcache-load-misses,4681380,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,branch-instructions,1573339104,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,branch-misses,35096413,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,instructions,9560220019,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,cpu-cycles,3588824613,,955160026,99
tile_64,tile,64,8192,8192,3,1234,13,context-switches,8,,955793403,100
tile_64,tile,64,8192,8192,3,1234,13,page-faults,196775,,955793403,100
tile_64,tile,64,8192,8192,3,1234,14,L1-dcache-loads,1776623049,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,L1-dcache-load-misses,4713541,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,branch-instructions,1574059693,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,branch-misses,35112781,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,instructions,9564617529,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,cpu-cycles,3542419326,,943231762,99
tile_64,tile,64,8192,8192,3,1234,14,context-switches,7,,944309731,100
tile_64,tile,64,8192,8192,3,1234,14,page-faults,196774,,944309731,100
tile_64,tile,64,8192,8192,3,1234,15,L1-dcache-loads,1775446539,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,L1-dcache-load-misses,4732529,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,branch-instructions,1573008684,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,branch-misses,35112516,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,instructions,9558208955,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,cpu-cycles,3553390499,,937526659,99
tile_64,tile,64,8192,8192,3,1234,15,context-switches,9,,937939627,100
tile_64,tile,64,8192,8192,3,1234,15,page-faults,196772,,937939627,100
tile_64,tile,64,8192,8192,3,1234,16,L1-dcache-loads,1775803498,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,L1-dcache-load-misses,4721378,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,branch-instructions,1573331436,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,branch-misses,35146324,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,instructions,9560155926,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,cpu-cycles,3555853491,,942595067,99
tile_64,tile,64,8192,8192,3,1234,16,context-switches,8,,943213657,100
tile_64,tile,64,8192,8192,3,1234,16,page-faults,196774,,943213657,100
tile_64,tile,64,8192,8192,3,1234,17,L1-dcache-loads,1776447775,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,L1-dcache-load-misses,4716624,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,branch-instructions,1573898064,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,branch-misses,35104724,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,instructions,9563607056,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,cpu-cycles,3562117151,,947778338,99
tile_64,tile,64,8192,8192,3,1234,17,context-switches,10,,948744502,100
tile_64,tile,64,8192,8192,3,1234,17,page-faults,196772,,948744502,100
tile_64,tile,64,8192,8192,3,1234,18,L1-dcache-loads,1775843542,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,L1-dcache-load-misses,4753132,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,branch-instructions,1573363416,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,branch-misses,35103889,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,instructions,9560359108,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,cpu-cycles,3566172915,,946204309,99
tile_64,tile,64,8192,8192,3,1234,18,context-switches,8,,946841201,100
tile_64,tile,64,8192,8192,3,1234,18,page-faults,196773,,946841201,100
tile_64,tile,64,8192,8192,3,1234,19,L1-dcache-loads,1775479149,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,L1-dcache-load-misses,4706762,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,branch-instructions,1573039495,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,branch-misses,35083078,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,instructions,9558378247,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,cpu-cycles,3577965855,,949193218,99
tile_64,tile,64,8192,8192,3,1234,19,context-switches,9,,949630727,100
tile_64,tile,64,8192,8192,3,1234,19,page-faults,196773,,949630727,100
tile_64,tile,64,8192,8192,3,1234,20,L1-dcache-loads,1775881045,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,L1-dcache-load-misses,4749876,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,branch-instructions,1573400846,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,branch-misses,35106749,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,instructions,9560584923,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,cpu-cycles,3542858029,,938585385,99
tile_64,tile,64,8192,8192,3,1234,20,context-switches,6,,939251918,100
tile_64,tile,64,8192,8192,3,1234,20,page-faults,196776,,939251918,100
tile_64,tile,64,16384,16384,3,1234,1,L1-dcache-loads,7100425963,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,L1-dcache-load-misses,24547384,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,branch-instructions,6291924592,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,branch-misses,140279723,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,instructions,38233245866,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,cpu-cycles,14124601190,,3732223311,99
tile_64,tile,64,16384,16384,3,1234,1,context-switches,33,,3732622599,100
tile_64,tile,64,16384,16384,3,1234,1,page-faults,786631,,3732622599,100
tile_64,tile,64,16384,16384,3,1234,2,L1-dcache-loads,7100610620,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,L1-dcache-load-misses,24409250,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,branch-instructions,6292028055,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,branch-misses,140240352,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,instructions,38233830937,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,cpu-cycles,14231545349,,3761022903,99
tile_64,tile,64,16384,16384,3,1234,2,context-switches,31,,3761540279,100
tile_64,tile,64,16384,16384,3,1234,2,page-faults,786628,,3761540279,100
tile_64,tile,64,16384,16384,3,1234,3,L1-dcache-loads,7100633050,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,L1-dcache-load-misses,24189980,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,branch-instructions,6292054771,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,branch-misses,140275415,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,instructions,38234093376,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,cpu-cycles,14110569214,,3728879352,99
tile_64,tile,64,16384,16384,3,1234,3,context-switches,27,,3729514632,100
tile_64,tile,64,16384,16384,3,1234,3,page-faults,786631,,3729514632,100
tile_64,tile,64,16384,16384,3,1234,4,L1-dcache-loads,7100621304,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,L1-dcache-load-misses,24340187,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,branch-instructions,6292039238,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,branch-misses,140200392,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,instructions,38233962488,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,cpu-cycles,14221066965,,3757202147,99
tile_64,tile,64,16384,16384,3,1234,4,context-switches,30,,3757800275,100
tile_64,tile,64,16384,16384,3,1234,4,page-faults,786628,,3757800275,100
tile_64,tile,64,16384,16384,3,1234,5,L1-dcache-loads,7100353502,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,L1-dcache-load-misses,24294861,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,branch-instructions,6291806036,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,branch-misses,140249402,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,instructions,38232509580,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,cpu-cycles,14119799102,,3731670393,99
tile_64,tile,64,16384,16384,3,1234,5,context-switches,32,,3732105604,100
tile_64,tile,64,16384,16384,3,1234,5,page-faults,786629,,3732105604,100
tile_64,tile,64,16384,16384,3,1234,6,L1-dcache-loads,7100742876,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,L1-dcache-load-misses,24420168,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,branch-instructions,6292141688,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,branch-misses,140292248,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,instructions,38234548910,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,cpu-cycles,14248737403,,3765532210,99
tile_64,tile,64,16384,16384,3,1234,6,context-switches,31,,3766156091,100
tile_64,tile,64,16384,16384,3,1234,6,page-faults,786630,,3766156091,100
tile_64,tile,64,16384,16384,3,1234,7,L1-dcache-loads,7100851972,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,L1-dcache-load-misses,24217878,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,branch-instructions,6292230968,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,branch-misses,140266044,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,instructions,38235068998,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,cpu-cycles,14165233764,,3744027917,99
tile_64,tile,64,16384,16384,3,1234,7,context-switches,34,,3744667854,100
tile_64,tile,64,16384,16384,3,1234,7,page-faults,786629,,3744667854,100
tile_64,tile,64,16384,16384,3,1234,8,L1-dcache-loads,7100306277,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,L1-dcache-load-misses,24273797,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,branch-instructions,6291751195,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,branch-misses,140208346,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,instructions,38232199159,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,cpu-cycles,14162685094,,3743352950,99
tile_64,tile,64,16384,16384,3,1234,8,context-switches,29,,3743762498,100
tile_64,tile,64,16384,16384,3,1234,8,page-faults,786630,,3743762498,100
tile_64,tile,64,16384,16384,3,1234,9,L1-dcache-loads,7099710166,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,L1-dcache-load-misses,24386092,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,branch-instructions,6291186789,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,branch-misses,140212961,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,instructions,38228731888,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,cpu-cycles,14125907467,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,context-switches,32,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,9,page-faults,786629,,3733665494,100
tile_64,tile,64,16384,16384,3,1234,10,L1-dcache-loads,7099633129,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,L1-dcache-load-misses,24203993,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,branch-instructions,6291135376,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,branch-misses,140309192,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,instructions,38228437776,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,cpu-cycles,14059396373,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,context-switches,30,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,10,page-faults,786628,,3716811650,100
tile_64,tile,64,16384,16384,3,1234,11,L1-dcache-loads,7099803080,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,L1-dcache-load-misses,24266882,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,branch-instructions,6291269225,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,branch-misses,140298007,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,instructions,38229168537,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,cpu-cycles,14138145652,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,context-switches,32,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,11,page-faults,786626,,3737399857,100
tile_64,tile,64,16384,16384,3,1234,12,L1-dcache-loads,7100602685,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,L1-dcache-load-misses,24398271,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,branch-instructions,6292022347,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,branch-misses,140296151,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,instructions,38233938967,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,cpu-cycles,14117737613,,3730679205,99
tile_64,tile,64,16384,16384,3,1234,12,context-switches,26,,3731327267,100
tile_64,tile,64,16384,16384,3,1234,12,page-faults,786632,,3731327267,100
tile_64,tile,64,16384,16384,3,1234,13,L1-dcache-loads,7099768381,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,L1-dcache-load-misses,24554624,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,branch-instructions,6291239070,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,branch-misses,140208053,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,instructions,38229014241,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,cpu-cycles,14151476081,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,context-switches,28,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,13,page-faults,786630,,3739953309,100
tile_64,tile,64,16384,16384,3,1234,14,L1-dcache-loads,7100567663,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,L1-dcache-load-misses,24201020,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,branch-instructions,6291990247,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,branch-misses,140235454,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,instructions,38233641266,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,cpu-cycles,14115101767,,3731059261,99
tile_64,tile,64,16384,16384,3,1234,14,context-switches,25,,3731615457,100
tile_64,tile,64,16384,16384,3,1234,14,page-faults,786631,,3731615457,100
tile_64,tile,64,16384,16384,3,1234,15,L1-dcache-loads,7099786229,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,L1-dcache-load-misses,24600007,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,branch-instructions,6291235047,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,branch-misses,140170550,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,instructions,38229021483,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,cpu-cycles,14251445337,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,context-switches,28,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,15,page-faults,786630,,3767077828,100
tile_64,tile,64,16384,16384,3,1234,16,L1-dcache-loads,7099757300,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,L1-dcache-load-misses,24261301,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,branch-instructions,6291227954,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,branch-misses,140249865,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,instructions,38228954995,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,cpu-cycles,14138593432,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,context-switches,30,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,16,page-faults,786628,,3737328038,100
tile_64,tile,64,16384,16384,3,1234,17,L1-dcache-loads,7099769283,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,L1-dcache-load-misses,24276106,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,branch-instructions,6291240953,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,branch-misses,140322077,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,instructions,38229089881,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,cpu-cycles,14140941038,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,context-switches,37,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,17,page-faults,786631,,3738102127,100
tile_64,tile,64,16384,16384,3,1234,18,L1-dcache-loads,7099621358,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,L1-dcache-load-misses,24093562,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,branch-instructions,6291129505,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,branch-misses,140216303,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,instructions,38228385184,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,cpu-cycles,13963428225,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,context-switches,30,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,18,page-faults,786630,,3690927683,100
tile_64,tile,64,16384,16384,3,1234,19,L1-dcache-loads,7100813778,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,L1-dcache-load-misses,24222298,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,branch-instructions,6292200193,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,branch-misses,140238291,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,instructions,38234870150,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,cpu-cycles,14130090960,,3733620553,99
tile_64,tile,64,16384,16384,3,1234,19,context-switches,32,,3734240306,100
tile_64,tile,64,16384,16384,3,1234,19,page-faults,786628,,3734240306,100
tile_64,tile,64,16384,16384,3,1234,20,L1-dcache-loads,7100873540,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,L1-dcache-load-misses,24589090,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,branch-instructions,6292240678,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,branch-misses,140225177,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,instructions,38235119321,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,cpu-cycles,14247167022,,3765494649,99
tile_64,tile,64,16384,16384,3,1234,20,context-switches,32,,3766127363,100
tile_64,tile,64,16384,16384,3,1234,20,page-faults,786627,,3766127363,100
tile_128,tile,128,64,64,3,1234,1,L1-dcache-loads,747843,,778668,55
tile_128,tile,128,64,64,3,1234,1,L1-dcache-load-misses,15519,,778668,55
tile_128,tile,128,64,64,3,1234,1,branch-instructions,589434,,778668,55
tile_128,tile,128,64,64,3,1234,1,branch-misses,18283,,778668,55
tile_128,tile,128,64,64,3,1234,1,instructions,3347770,,778668,55
tile_128,tile,128,64,64,3,1234,1,cpu-cycles,2678920,,778668,55
tile_128,tile,128,64,64,3,1234,1,context-switches,1,,1407808,100
tile_128,tile,128,64,64,3,1234,1,page-faults,142,,1407808,100
tile_128,tile,128,64,64,3,1234,2,L1-dcache-loads,703223,,922520,58
tile_128,tile,128,64,64,3,1234,2,L1-dcache-load-misses,14517,,922520,58
tile_128,tile,128,64,64,3,1234,2,branch-instructions,553786,,922520,58
tile_128,tile,128,64,64,3,1234,2,branch-misses,17526,,922520,58
tile_128,tile,128,64,64,3,1234,2,instructions,3146225,,922520,58
tile_128,tile,128,64,64,3,1234,2,cpu-cycles,2467334,,922520,58
tile_128,tile,128,64,64,3,1234,2,context-switches,1,,1573152,100
tile_128,tile,128,64,64,3,1234,2,page-faults,142,,1573152,100
tile_128,tile,128,64,64,3,1234,3,L1-dcache-loads,713847,,886686,57
tile_128,tile,128,64,64,3,1234,3,L1-dcache-load-misses,16223,,886686,57
tile_128,tile,128,64,64,3,1234,3,branch-instructions,561979,,886686,57
tile_128,tile,128,64,64,3,1234,3,branch-misses,17659,,886686,57
tile_128,tile,128,64,64,3,1234,3,instructions,3195705,,886686,57
tile_128,tile,128,64,64,3,1234,3,cpu-cycles,2544913,,886686,57
tile_128,tile,128,64,64,3,1234,3,context-switches,1,,1532450,100
tile_128,tile,128,64,64,3,1234,3,page-faults,142,,1532450,100
tile_128,tile,128,64,64,3,1234,4,L1-dcache-loads,717197,,831947,57
tile_128,tile,128,64,64,3,1234,4,L1-dcache-load-misses,17323,,831947,57
tile_128,tile,128,64,64,3,1234,4,branch-instructions,564961,,831947,57
tile_128,tile,128,64,64,3,1234,4,branch-misses,17556,,831947,57
tile_128,tile,128,64,64,3,1234,4,instructions,3208347,,831947,57
tile_128,tile,128,64,64,3,1234,4,cpu-cycles,2483714,,831947,57
tile_128,tile,128,64,64,3,1234,4,context-switches,1,,1447751,100
tile_128,tile,128,64,64,3,1234,4,page-faults,143,,1447751,100
tile_128,tile,128,64,64,3,1234,5,L1-dcache-loads,705570,,900949,58
tile_128,tile,128,64,64,3,1234,5,L1-dcache-load-misses,15719,,900949,58
tile_128,tile,128,64,64,3,1234,5,branch-instructions,554971,,900949,58
tile_128,tile,128,64,64,3,1234,5,branch-misses,17569,,900949,58
tile_128,tile,128,64,64,3,1234,5,instructions,3157649,,900949,58
tile_128,tile,128,64,64,3,1234,5,cpu-cycles,2539582,,900949,58
tile_128,tile,128,64,64,3,1234,5,context-switches,1,,1533393,100
tile_128,tile,128,64,64,3,1234,5,page-faults,143,,1533393,100
tile_128,tile,128,64,64,3,1234,6,L1-dcache-loads,705396,,893472,58
tile_128,tile,128,64,64,3,1234,6,L1-dcache-load-misses,16948,,893472,58
tile_128,tile,128,64,64,3,1234,6,branch-instructions,555766,,893472,58
tile_128,tile,128,64,64,3,1234,6,branch-misses,17492,,893472,58
tile_128,tile,128,64,64,3,1234,6,instructions,3155862,,893472,58
tile_128,tile,128,64,64,3,1234,6,cpu-cycles,2562110,,893472,58
tile_128,tile,128,64,64,3,1234,6,context-switches,1,,1528066,100
tile_128,tile,128,64,64,3,1234,6,page-faults,142,,1528066,100
tile_128,tile,128,64,64,3,1234,7,L1-dcache-loads,717314,,944429,57
tile_128,tile,128,64,64,3,1234,7,L1-dcache-load-misses,15055,,944429,57
tile_128,tile,128,64,64,3,1234,7,branch-instructions,564339,,944429,57
tile_128,tile,128,64,64,3,1234,7,branch-misses,16710,,944429,57
tile_128,tile,128,64,64,3,1234,7,instructions,3211191,,944429,57
