label,stage,variant,H,W,K,seed,rep,event,value,unit,counter_runtime_ns,pct_enabled
optimized,optimized,default,4096,4096,3,1234,14,cpu-cycles,866090347,,240101482,99
optimized,optimized,default,4096,4096,3,1234,14,context-switches,8,,240502798,100
optimized,optimized,default,4096,4096,3,1234,14,page-faults,49302,,240502798,100
optimized,optimized,default,4096,4096,3,1234,15,L1-dcache-loads,156760834,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,L1-dcache-load-misses,2701037,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,branch-instructions,170412371,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,branch-misses,8537338,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,instructions,1182086506,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,cpu-cycles,867046235,,240250365,99
optimized,optimized,default,4096,4096,3,1234,15,context-switches,8,,240710870,100
optimized,optimized,default,4096,4096,3,1234,15,page-faults,49302,,240710870,100
optimized,optimized,default,4096,4096,3,1234,16,L1-dcache-loads,156727852,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,L1-dcache-load-misses,2678228,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,branch-instructions,170377666,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,branch-misses,8534631,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,instructions,1181862185,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,cpu-cycles,870272635,,241133533,99
optimized,optimized,default,4096,4096,3,1234,16,context-switches,10,,241557593,100
optimized,optimized,default,4096,4096,3,1234,16,page-faults,49302,,241557593,100
optimized,optimized,default,4096,4096,3,1234,17,L1-dcache-loads,156748523,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,L1-dcache-load-misses,2813148,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,branch-instructions,170400376,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,branch-misses,8539122,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,instructions,1181999065,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,cpu-cycles,866084725,,240020906,99
optimized,optimized,default,4096,4096,3,1234,17,context-switches,9,,240458481,100
optimized,optimized,default,4096,4096,3,1234,17,page-faults,49301,,240458481,100
optimized,optimized,default,4096,4096,3,1234,18,L1-dcache-loads,156750145,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,L1-dcache-load-misses,2651473,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,branch-instructions,170401458,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,branch-misses,8536642,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,instructions,1182014574,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,cpu-cycles,867719881,,240455937,99
optimized,optimized,default,4096,4096,3,1234,18,context-switches,10,,240901385,100
optimized,optimized,default,4096,4096,3,1234,18,page-faults,49298,,240901385,100
optimized,optimized,default,4096,4096,3,1234,19,L1-dcache-loads,156743245,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,L1-dcache-load-misses,2663142,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,branch-instructions,170385348,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,branch-misses,8538670,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,instructions,1181893964,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,cpu-cycles,881595707,,244444249,99
optimized,optimized,default,4096,4096,3,1234,19,context-switches,10,,244866236,100
optimized,optimized,default,4096,4096,3,1234,19,page-faults,49302,,244866236,100
optimized,optimized,default,4096,4096,3,1234,20,L1-dcache-loads,156718757,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,L1-dcache-load-misses,2734846,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,branch-instructions,170366022,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,branch-misses,8533671,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,instructions,1181774863,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,cpu-cycles,878125074,,243535552,99
optimized,optimized,default,4096,4096,3,1234,20,context-switches,8,,243948118,100
optimized,optimized,default,4096,4096,3,1234,20,page-faults,49302,,243948118,100
optimized,optimized,default,8192,8192,3,1234,1,L1-dcache-loads,625966636,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,L1-dcache-load-misses,10958258,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,branch-instructions,680928526,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,branch-misses,34066167,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,instructions,4723805190,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,cpu-cycles,3489117493,,968325685,99
optimized,optimized,default,8192,8192,3,1234,1,context-switches,26,,968750654,100
optimized,optimized,default,8192,8192,3,1234,1,page-faults,196773,,968750654,100
optimized,optimized,default,8192,8192,3,1234,2,L1-dcache-loads,625966233,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,L1-dcache-load-misses,10883161,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,branch-instructions,680901560,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,branch-misses,34068923,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,instructions,4723622470,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,cpu-cycles,3472304807,,963184100,99
optimized,optimized,default,8192,8192,3,1234,2,context-switches,31,,963620558,100
optimized,optimized,default,8192,8192,3,1234,2,page-faults,196774,,963620558,100
optimized,optimized,default,8192,8192,3,1234,3,L1-dcache-loads,625969102,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,L1-dcache-load-misses,10852925,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,branch-instructions,680921579,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,branch-misses,34078064,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,instructions,4723779473,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,cpu-cycles,3461545702,,960513263,99
optimized,optimized,default,8192,8192,3,1234,3,context-switches,34,,960994342,100
optimized,optimized,default,8192,8192,3,1234,3,page-faults,196773,,960994342,100
optimized,optimized,default,8192,8192,3,1234,4,L1-dcache-loads,626021391,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,L1-dcache-load-misses,10940675,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,branch-instructions,680978766,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,branch-misses,34067967,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,instructions,4724220597,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,cpu-cycles,3456879677,,958602201,99
optimized,optimized,default,8192,8192,3,1234,4,context-switches,29,,959199837,100
optimized,optimized,default,8192,8192,3,1234,4,page-faults,196774,,959199837,100
optimized,optimized,default,8192,8192,3,1234,5,L1-dcache-loads,625963348,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,L1-dcache-load-misses,10516762,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,branch-instructions,680904264,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,branch-misses,34055948,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,instructions,4723663607,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,cpu-cycles,3453906389,,958160287,99
optimized,optimized,default,8192,8192,3,1234,5,context-switches,34,,958597275,100
optimized,optimized,default,8192,8192,3,1234,5,page-faults,196771,,958597275,100
optimized,optimized,default,8192,8192,3,1234,6,L1-dcache-loads,625919865,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,L1-dcache-load-misses,10808769,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,branch-instructions,680871270,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,branch-misses,34067607,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,instructions,4723467422,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,cpu-cycles,3458087127,,959271735,99
optimized,optimized,default,8192,8192,3,1234,6,context-switches,26,,959720195,100
optimized,optimized,default,8192,8192,3,1234,6,page-faults,196771,,959720195,100
optimized,optimized,default,8192,8192,3,1234,7,L1-dcache-loads,625940967,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,L1-dcache-load-misses,10690932,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,branch-instructions,680886652,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,branch-misses,34060938,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,instructions,4723531304,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,cpu-cycles,3459428057,,959642724,99
optimized,optimized,default,8192,8192,3,1234,7,context-switches,27,,960073005,100
optimized,optimized,default,8192,8192,3,1234,7,page-faults,196771,,960073005,100
optimized,optimized,default,8192,8192,3,1234,8,L1-dcache-loads,625964194,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,L1-dcache-load-misses,10492572,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,branch-instructions,680902992,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,branch-misses,34068470,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,instructions,4723653741,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,cpu-cycles,3457229881,,959216476,99
optimized,optimized,default,8192,8192,3,1234,8,context-switches,38,,959657818,100
optimized,optimized,default,8192,8192,3,1234,8,page-faults,196775,,959657818,100
optimized,optimized,default,8192,8192,3,1234,9,L1-dcache-loads,625908544,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,L1-dcache-load-misses,10901604,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,branch-instructions,680860505,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,branch-misses,34065611,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,instructions,4723426601,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,cpu-cycles,3460890598,,960049663,99
optimized,optimized,default,8192,8192,3,1234,9,context-switches,32,,960490641,100
optimized,optimized,default,8192,8192,3,1234,9,page-faults,196775,,960490641,100
optimized,optimized,default,8192,8192,3,1234,10,L1-dcache-loads,625934037,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,L1-dcache-load-misses,10703997,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,branch-instructions,680879660,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,branch-misses,34068069,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,instructions,4723522837,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,cpu-cycles,3460868963,,960023304,99
optimized,optimized,default,8192,8192,3,1234,10,context-switches,27,,960476360,100
optimized,optimized,default,8192,8192,3,1234,10,page-faults,196773,,960476360,100
optimized,optimized,default,8192,8192,3,1234,11,L1-dcache-loads,625976610,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,L1-dcache-load-misses,10747517,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,branch-instructions,680920084,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,branch-misses,34061389,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,instructions,4723751539,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,cpu-cycles,3453201994,,957830890,99
optimized,optimized,default,8192,8192,3,1234,11,context-switches,35,,958296154,100
optimized,optimized,default,8192,8192,3,1234,11,page-faults,196773,,958296154,100
optimized,optimized,default,8192,8192,3,1234,12,L1-dcache-loads,626130755,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,L1-dcache-load-misses,11020124,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,branch-instructions,681025336,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,branch-misses,34060585,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,instructions,4724571847,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,cpu-cycles,3461531101,,960205069,99
optimized,optimized,default,8192,8192,3,1234,12,context-switches,32,,960659867,100
optimized,optimized,default,8192,8192,3,1234,12,page-faults,196774,,960659867,100
optimized,optimized,default,8192,8192,3,1234,13,L1-dcache-loads,626124966,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,L1-dcache-load-misses,10781031,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,branch-instructions,681020090,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,branch-misses,34056616,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,instructions,4724504507,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,cpu-cycles,3453288158,,957910219,99
optimized,optimized,default,8192,8192,3,1234,13,context-switches,37,,958333728,100
optimized,optimized,default,8192,8192,3,1234,13,page-faults,196774,,958333728,100
optimized,optimized,default,8192,8192,3,1234,14,L1-dcache-loads,625962422,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,L1-dcache-load-misses,10928409,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,branch-instructions,680904963,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,branch-misses,34057843,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,instructions,4723657712,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,cpu-cycles,3455019870,,958215163,99
optimized,optimized,default,8192,8192,3,1234,14,context-switches,33,,958673319,100
optimized,optimized,default,8192,8192,3,1234,14,page-faults,196773,,958673319,100
optimized,optimized,default,8192,8192,3,1234,15,L1-dcache-loads,625928102,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,L1-dcache-load-misses,10740089,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,branch-instructions,680874575,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,branch-misses,34056120,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,instructions,4723470811,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,cpu-cycles,3456542052,,958797149,99
optimized,optimized,default,8192,8192,3,1234,15,context-switches,33,,959233946,100
optimized,optimized,default,8192,8192,3,1234,15,page-faults,196775,,959233946,100
optimized,optimized,default,8192,8192,3,1234,16,L1-dcache-loads,625932055,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,L1-dcache-load-misses,10747327,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,branch-instructions,680863031,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,branch-misses,34062627,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,instructions,4723342377,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,cpu-cycles,3450242750,,957069212,99
optimized,optimized,default,8192,8192,3,1234,16,context-switches,38,,957470301,100
optimized,optimized,default,8192,8192,3,1234,16,page-faults,196774,,957470301,100
optimized,optimized,default,8192,8192,3,1234,17,L1-dcache-loads,625934959,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,L1-dcache-load-misses,10782807,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,branch-instructions,680873934,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,branch-misses,34054673,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,instructions,4723439986,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,cpu-cycles,3453449943,,958049009,99
optimized,optimized,default,8192,8192,3,1234,17,context-switches,35,,958454042,100
optimized,optimized,default,8192,8192,3,1234,17,page-faults,196775,,958454042,100
optimized,optimized,default,8192,8192,3,1234,18,L1-dcache-loads,625934256,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,L1-dcache-load-misses,11009425,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,branch-instructions,680873967,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,branch-misses,34050418,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,instructions,4723470129,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,cpu-cycles,3453821729,,958111764,99
optimized,optimized,default,8192,8192,3,1234,18,context-switches,31,,958551364,100
optimized,optimized,default,8192,8192,3,1234,18,page-faults,196774,,958551364,100
optimized,optimized,default,8192,8192,3,1234,19,L1-dcache-loads,625899810,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,L1-dcache-load-misses,10750357,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,branch-instructions,680850567,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,branch-misses,34060428,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,instructions,4723356319,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,cpu-cycles,3457288007,,958925793,99
optimized,optimized,default,8192,8192,3,1234,19,context-switches,28,,959363492,100
optimized,optimized,default,8192,8192,3,1234,19,page-faults,196774,,959363492,100
optimized,optimized,default,8192,8192,3,1234,20,L1-dcache-loads,625932438,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,L1-dcache-load-misses,10798559,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,branch-instructions,680866642,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,branch-misses,34088292,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,instructions,4723411529,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,cpu-cycles,3465131336,,961192986,99
optimized,optimized,default,8192,8192,3,1234,20,context-switches,31,,961623809,100
optimized,optimized,default,8192,8192,3,1234,20,page-faults,196772,,961623809,100
optimized,optimized,default,16384,16384,3,1234,1,L1-dcache-loads,2502755472,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,L1-dcache-load-misses,60531763,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,branch-instructions,2723042927,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,branch-misses,136181890,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,instructions,18890991145,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,cpu-cycles,13814152717,,3833753939,99
optimized,optimized,default,16384,16384,3,1234,1,context-switches,139,,3834220166,100
optimized,optimized,default,16384,16384,3,1234,1,page-faults,786629,,3834220166,100
optimized,optimized,default,16384,16384,3,1234,2,L1-dcache-loads,2502741604,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,L1-dcache-load-misses,61421396,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,branch-instructions,2723012952,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,branch-misses,136181933,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,instructions,18890781023,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,cpu-cycles,13844218003,,3842488074,99
optimized,optimized,default,16384,16384,3,1234,2,context-switches,149,,3842906919,100
optimized,optimized,default,16384,16384,3,1234,2,page-faults,786627,,3842906919,100
optimized,optimized,default,16384,16384,3,1234,3,L1-dcache-loads,2502173488,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,L1-dcache-load-misses,48238803,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,branch-instructions,2722527023,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,branch-misses,136251719,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,instructions,18888236603,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,cpu-cycles,11716508640,,3090935937,99
optimized,optimized,default,16384,16384,3,1234,3,context-switches,99,,3091343671,100
optimized,optimized,default,16384,16384,3,1234,3,page-faults,786631,,3091343671,100
optimized,optimized,default,16384,16384,3,1234,4,L1-dcache-loads,2503164386,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,L1-dcache-load-misses,59562496,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,branch-instructions,2723032867,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,branch-misses,136182291,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,instructions,18891781786,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,cpu-cycles,13916310954,,3670352704,99
optimized,optimized,default,16384,16384,3,1234,4,context-switches,124,,3670804235,100
optimized,optimized,default,16384,16384,3,1234,4,page-faults,786632,,3670804235,100
optimized,optimized,default,16384,16384,3,1234,5,L1-dcache-loads,2503061845,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,L1-dcache-load-misses,59223148,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,branch-instructions,2722970724,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,branch-misses,136202378,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,instructions,18891399874,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,cpu-cycles,13938608671,,3676172511,99
optimized,optimized,default,16384,16384,3,1234,5,context-switches,110,,3676609371,100
optimized,optimized,default,16384,16384,3,1234,5,page-faults,786629,,3676609371,100
optimized,optimized,default,16384,16384,3,1234,6,L1-dcache-loads,2502555884,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,L1-dcache-load-misses,59446410,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,branch-instructions,2722889189,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,branch-misses,136139686,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,instructions,18890099345,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,cpu-cycles,13951475035,,3679562481,99
optimized,optimized,default,16384,16384,3,1234,6,context-switches,113,,3680056779,100
optimized,optimized,default,16384,16384,3,1234,6,page-faults,786627,,3680056779,100
optimized,optimized,default,16384,16384,3,1234,7,L1-dcache-loads,2502430590,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,L1-dcache-load-misses,59661185,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,branch-instructions,2722749989,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,branch-misses,136229914,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,instructions,18889228696,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,cpu-cycles,13944766874,,3677888518,99
optimized,optimized,default,16384,16384,3,1234,7,context-switches,122,,3678297278,100
optimized,optimized,default,16384,16384,3,1234,7,page-faults,786631,,3678297278,100
optimized,optimized,default,16384,16384,3,1234,8,L1-dcache-loads,2502453985,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,L1-dcache-load-misses,59399307,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,branch-instructions,2722789924,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,branch-misses,136188077,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,instructions,18889463322,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,cpu-cycles,13925026987,,3672534614,99
optimized,optimized,default,16384,16384,3,1234,8,context-switches,107,,3672996572,100
optimized,optimized,default,16384,16384,3,1234,8,page-faults,786630,,3672996572,100
optimized,optimized,default,16384,16384,3,1234,9,L1-dcache-loads,2502317702,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,L1-dcache-load-misses,62222060,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,branch-instructions,2722670321,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,branch-misses,136178922,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,instructions,18888725882,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,cpu-cycles,13921964202,,3671746443,99
optimized,optimized,default,16384,16384,3,1234,9,context-switches,80,,3672142409,100
optimized,optimized,default,16384,16384,3,1234,9,page-faults,786631,,3672142409,100
optimized,optimized,default,16384,16384,3,1234,10,L1-dcache-loads,2502420924,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,L1-dcache-load-misses,60215948,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,branch-instructions,2722762422,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,branch-misses,136143096,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,instructions,18889212856,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,cpu-cycles,13951491590,,3679661151,99
optimized,optimized,default,16384,16384,3,1234,10,context-switches,109,,3680085537,100
optimized,optimized,default,16384,16384,3,1234,10,page-faults,786627,,3680085537,100
optimized,optimized,default,16384,16384,3,1234,11,L1-dcache-loads,2502423060,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,L1-dcache-load-misses,60549717,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,branch-instructions,2722756930,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,branch-misses,136143574,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,instructions,18889224873,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,cpu-cycles,13930218599,,3674109117,99
optimized,optimized,default,16384,16384,3,1234,11,context-switches,117,,3674519544,100
optimized,optimized,default,16384,16384,3,1234,11,page-faults,786631,,3674519544,100
optimized,optimized,default,16384,16384,3,1234,12,L1-dcache-loads,2502640482,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,L1-dcache-load-misses,59370036,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,branch-instructions,2722922758,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,branch-misses,136169194,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,instructions,18890378412,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,cpu-cycles,13948291836,,3678789185,99
optimized,optimized,default,16384,16384,3,1234,12,context-switches,123,,3679203747,100
optimized,optimized,default,16384,16384,3,1234,12,page-faults,786630,,3679203747,100
optimized,optimized,default,16384,16384,3,1234,13,L1-dcache-loads,2502463877,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,L1-dcache-load-misses,61014102,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,branch-instructions,2722796374,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,branch-misses,136176378,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,instructions,18889455998,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,cpu-cycles,13929798518,,3673958731,99
optimized,optimized,default,16384,16384,3,1234,13,context-switches,123,,3674371253,100
optimized,optimized,default,16384,16384,3,1234,13,page-faults,786629,,3674371253,100
optimized,optimized,default,16384,16384,3,1234,14,L1-dcache-loads,2502477747,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,L1-dcache-load-misses,59856812,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,branch-instructions,2722806275,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,branch-misses,136203390,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,instructions,18889489065,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,cpu-cycles,13932636103,,3674711777,99
optimized,optimized,default,16384,16384,3,1234,14,context-switches,125,,3675129680,100
optimized,optimized,default,16384,16384,3,1234,14,page-faults,786630,,3675129680,100
optimized,optimized,default,16384,16384,3,1234,15,L1-dcache-loads,2502616288,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,L1-dcache-load-misses,60503775,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,branch-instructions,2722901554,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,branch-misses,136218191,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,instructions,18890107867,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,cpu-cycles,13937203102,,3675903602,99
optimized,optimized,default,16384,16384,3,1234,15,context-switches,144,,3676331313,100
optimized,optimized,default,16384,16384,3,1234,15,page-faults,786630,,3676331313,100
optimized,optimized,default,16384,16384,3,1234,16,L1-dcache-loads,2502556390,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,L1-dcache-load-misses,60303885,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,branch-instructions,2722753785,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,branch-misses,136127803,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,instructions,18888845878,,3677731490,100
